0,1,100.0,150.0,200.0,250.0,1.0,0,1.0
0,1,100.0,150.0,200.0,250.0,1.0,0,1.0
100,5,100.0,150.0,200.0,250.0,1.0,0,1.0
101,5,100.4,150.2,199.99999999999997,249.60000000000002,1.0,0,1.0
102,5,100.8,150.4,200.0,249.20000000000002,1.0,0,1.0
103,5,101.2,150.6,200.0,248.79999999999998,1.0,0,1.0
104,5,101.6,150.8,200.00000000000003,248.39999999999998,1.0,0,1.0
105,5,102.0,151.0,200.0,248.0,1.0,0,1.0
106,5,102.4,151.2,199.99999999999997,247.60000000000002,1.0,0,1.0
107,5,102.8,151.4,200.0,247.20000000000002,1.0,0,1.0
108,5,103.2,151.6,200.0,246.79999999999998,1.0,0,1.0
109,5,103.6,151.8,200.00000000000003,246.39999999999998,1.0,0,1.0
110,5,104.0,152.0,200.0,246.0,1.0,0,1.0
111,5,104.4,152.2,199.99999999999997,245.60000000000002,1.0,0,1.0
112,5,104.8,152.4,200.0,245.20000000000002,1.0,0,1.0
113,5,105.2,152.6,200.0,244.79999999999998,1.0,0,1.0
114,5,105.6,152.8,200.00000000000003,244.39999999999998,1.0,0,1.0
115,5,106.0,153.0,200.0,244.0,1.0,0,1.0
116,5,106.4,153.2,199.99999999999997,243.60000000000002,1.0,0,1.0
117,5,106.8,153.4,200.0,243.20000000000002,1.0,0,1.0
118,5,107.2,153.6,200.0,242.79999999999998,1.0,0,1.0
119,5,107.6,153.8,200.00000000000003,242.39999999999998,1.0,0,1.0
120,5,108.0,154.0,200.0,242.0,1.0,0,1.0
121,5,108.4,154.2,199.99999999999997,241.60000000000002,1.0,0,1.0
122,5,108.8,154.4,200.0,241.20000000000002,1.0,0,1.0
123,5,109.2,154.6,200.0,240.79999999999998,1.0,0,1.0
124,5,109.6,154.8,200.00000000000003,240.39999999999998,1.0,0,1.0
125,5,110.0,155.0,200.0,240.0,1.0,0,1.0
126,5,110.4,155.2,199.99999999999997,239.60000000000002,1.0,0,1.0
127,5,110.8,155.4,200.0,239.20000000000002,1.0,0,1.0
128,5,111.2,155.6,200.0,238.79999999999998,1.0,0,1.0
129,5,111.6,155.8,200.00000000000003,238.39999999999998,1.0,0,1.0
130,5,112.0,156.0,200.0,238.0,1.0,0,1.0
131,5,112.4,156.2,199.99999999999997,237.60000000000002,1.0,0,1.0
132,5,112.8,156.4,200.0,237.20000000000002,1.0,0,1.0
133,5,113.2,156.6,200.0,236.79999999999998,1.0,0,1.0
134,5,113.6,156.8,200.00000000000003,236.39999999999998,1.0,0,1.0
135,5,114.0,157.0,200.0,236.0,1.0,0,1.0
136,5,114.4,157.2,199.99999999999997,235.60000000000002,1.0,0,1.0
137,5,114.8,157.4,200.0,235.20000000000002,1.0,0,1.0
138,5,115.2,157.6,200.0,234.79999999999998,1.0,0,1.0
139,5,115.6,157.8,200.00000000000003,234.39999999999998,1.0,0,1.0
140,5,116.0,158.0,200.0,234.0,1.0,0,1.0
141,5,116.4,158.2,199.99999999999997,233.60000000000002,1.0,0,1.0
142,5,116.8,158.4,200.0,233.20000000000002,1.0,0,1.0
143,5,117.2,158.6,200.0,232.79999999999998,1.0,0,1.0
144,5,117.6,158.8,200.00000000000003,232.39999999999998,1.0,0,1.0
145,5,118.0,159.0,200.0,232.0,1.0,0,1.0
146,5,118.4,159.2,199.99999999999997,231.60000000000002,1.0,0,1.0
147,5,118.8,159.4,200.0,231.20000000000002,1.0,0,1.0
148,5,119.2,159.6,200.0,230.79999999999998,1.0,0,1.0
149,5,119.6,159.8,200.00000000000003,230.39999999999998,1.0,0,1.0
150,5,120.0,160.0,200.0,230.0,1.0,0,1.0
